company,country,launch_site,launch_date,launch_year,launch_month,rocket_status,rocket_cost,mission_status,success_flag,mission_detail
RVSN USSR,USSR,Site 161/35,1967-05-17 16:05:00+00:00,1967.0,5.0,Retired,62.0,Success,1,Tsyklon | Cosmos 160
RVSN USSR,USSR,Site 1/5,1967-05-16 21:44:00+00:00,1967.0,5.0,Retired,62.0,Partial Failure,0,Molniya-M /Block L | Cosmos 159
RVSN USSR,USSR,Site 132/2,1967-05-15 11:00:00+00:00,1967.0,5.0,Retired,62.0,Success,1,Cosmos-3M (11K65M) | Cosmos 158
RVSN USSR,USSR,Site 1/5,1967-05-12 10:30:00+00:00,1967.0,5.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 157
General Dynamics,USA,LC-13,1967-05-04 22:25:00+00:00,1967.0,5.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | Lunar Orbiter 4
Martin Marietta,USA,SLC-41,1967-04-28 10:01:00+00:00,1967.0,4.0,Retired,62.0,Success,1,"Titan IIIC | OPS-6638, OPS-6679, ORS-4, OV5-1, OV5-3"
RVSN USSR,USSR,Site 41/1,1967-04-27 12:50:00+00:00,1967.0,4.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 156
ASI,Italy,SM Launch Tab,1967-04-26 10:06:00+00:00,1967.0,4.0,Retired,62.0,Success,1,Scout B | San Marco 2
RVSN USSR,USSR,Site 1/5,1967-04-23 00:35:00+00:00,1967.0,4.0,Retired,62.0,Success,1,Soyuz | Soyuz 1
General Dynamics,USA,SLC-36B,1967-04-17 07:05:00+00:00,1967.0,4.0,Retired,62.0,Success,1,Atlas-LV3C Centaur-D | Surveyor 3
RVSN USSR,USSR,Site 1/5,1967-04-12 10:51:00+00:00,1967.0,4.0,Retired,62.0,Success,1,Voskhod | Cosmos 155
RVSN USSR,USSR,Site 81/23,1967-04-08 09:00:00+00:00,1967.0,4.0,Retired,62.0,Partial Failure,0,Proton K/Block D | Cosmos 154
General Dynamics,USA,LC-12,1967-04-06 03:23:00+00:00,1967.0,4.0,Retired,62.0,Partial Failure,0,Atlas-SLV3 Agena-D | ATS-2
RVSN USSR,USSR,Site 41/1,1967-04-04 14:00:00+00:00,1967.0,4.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 153
RVSN USSR,USSR,Site 133/3,1967-03-25 06:59:00+00:00,1967.0,3.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 152
RVSN USSR,USSR,Site 41/15,1967-03-24 11:50:00+00:00,1967.0,3.0,Retired,62.0,Success,1,Cosmos-3 (11K65) | Cosmos 151
RVSN USSR,USSR,Site 161/35,1967-03-22 14:05:00+00:00,1967.0,3.0,Retired,62.0,Failure,0,Tsyklon | OGTch 3
RVSN USSR,USSR,Site 41/1,1967-03-22 12:44:00+00:00,1967.0,3.0,Retired,62.0,Success,1,Voskhod | Cosmos 150
RVSN USSR,USSR,Site 86/1,1967-03-21 10:07:00+00:00,1967.0,3.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 149
RVSN USSR,USSR,Site 133/3,1967-03-16 17:30:00+00:00,1967.0,3.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 148
RVSN USSR,USSR,Site 41/1,1967-03-13 12:10:00+00:00,1967.0,3.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 147
RVSN USSR,USSR,Site 81/23,1967-03-10 11:30:00+00:00,1967.0,3.0,Retired,62.0,Success,1,Proton K/Block D | Cosmos 146
RVSN USSR,USSR,Site 86/1,1967-03-03 06:44:00+00:00,1967.0,3.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 145
RVSN USSR,USSR,Site 41/1,1967-02-28 14:34:00+00:00,1967.0,2.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 144
RVSN USSR,USSR,Site 1/5,1967-02-27 08:45:00+00:00,1967.0,2.0,Retired,62.0,Partial Failure,0,Vostok-2 | Cosmos 143
US Air Force,USA,SLC-4W,1967-02-24 19:55:00+00:00,1967.0,2.0,Retired,59.0,Success,1,Titan IIIB | OPS 4204
Arm??e de l'Air,France,Brigitte,1967-02-15 10:06:00+00:00,1967.0,2.0,Retired,62.0,Success,1,Diamant A | Diad?ªme 2
RVSN USSR,USSR,Site 86/1,1967-02-14 10:04:00+00:00,1967.0,2.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 142
RVSN USSR,USSR,Site 41/1,1967-02-08 10:19:00+00:00,1967.0,2.0,Retired,62.0,Success,1,Voskhod | Cosmos 141
Arm??e de l'Air,France,Brigitte,1967-02-08 08:39:00+00:00,1967.0,2.0,Retired,62.0,Partial Failure,0,Diamant A | Diad?ªme 1
RVSN USSR,USSR,Site 1/5,1967-02-07 13:20:00+00:00,1967.0,2.0,Retired,62.0,Success,1,Soyuz | Cosmos 140
General Dynamics,USA,LC-13,1967-02-05 01:17:00+00:00,1967.0,2.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | Lunar Orbiter 3
General Dynamics,USA,SLC-4E,1967-02-02 20:00:00+00:00,1967.0,2.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4036
NASA,USA,LC-34,1967-01-27 23:31:00+00:00,1967.0,1.0,Retired,62.0,Failure,0,Saturn IB | Apollo 1
RVSN USSR,USSR,Site 162,1967-01-25 13:55:00+00:00,1967.0,1.0,Retired,62.0,Success,1,Tsyklon | Cosmos 139
RVSN USSR,USSR,Site 41/1,1967-01-19 12:39:00+00:00,1967.0,1.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 138
Martin Marietta,USA,SLC-41,1967-01-18 14:19:00+00:00,1967.0,1.0,Retired,62.0,Success,1,Titan IIIC | OPS 9321-9328
RVSN USSR,USSR,Site 86/1,1966-12-21 13:11:00+00:00,1966.0,12.0,Retired,62.0,Success,1,Cosmos-2I (63S1) | Cosmos 137
RVSN USSR,USSR,Site 1/5,1966-12-21 10:17:00+00:00,1966.0,12.0,Retired,62.0,Success,1,Molniya-M /Block L | Luna 13
RVSN USSR,USSR,Site 41/1,1966-12-19 12:01:00+00:00,1966.0,12.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 136
US Air Force,USA,SLC-4W,1966-12-14 18:14:00+00:00,1966.0,12.0,Retired,59.0,Success,1,Titan IIIB | OPS 8968
RVSN USSR,USSR,Site 31/6,1966-12-14 11:27:00+00:00,1966.0,12.0,Retired,62.0,Prelaunch Failure,0,Soyuz | Soyuz 7K-OK n†­1
RVSN USSR,USSR,Site 86/1,1966-12-12 20:37:00+00:00,1966.0,12.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 135
General Dynamics,USA,LC-576B3,1966-12-11 21:10:00+00:00,1966.0,12.0,Retired,62.0,Success,1,Atlas-D OV1 | OV1-9/OV1-10
General Dynamics,USA,LC-12,1966-12-07 02:12:00+00:00,1966.0,12.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | ATS-1
General Dynamics,USA,SLC-4E,1966-12-05 21:09:00+00:00,1966.0,12.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4035
RVSN USSR,USSR,Site 31/6,1966-12-03 08:15:00+00:00,1966.0,12.0,Retired,62.0,Success,1,Voskhod | Cosmos 134
RVSN USSR,USSR,Site 31/6,1966-11-28 11:00:00+00:00,1966.0,11.0,Retired,62.0,Success,1,Soyuz | Cosmos 133
RVSN USSR,USSR,Site 31/6,1966-11-19 08:00:00+00:00,1966.0,11.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 132
RVSN USSR,USSR,Site 41/15,1966-11-16 13:00:00+00:00,1966.0,11.0,Retired,62.0,Failure,0,Cosmos-3 (11K65) | Strela-2 #2
RVSN USSR,USSR,Site 41/1,1966-11-12 09:51:00+00:00,1966.0,11.0,Retired,62.0,Success,1,Voskhod | Cosmos 131
NASA,USA,LC-19,1966-11-11 20:46:00+00:00,1966.0,11.0,Retired,62.0,Success,1,Titan II GLV | Gemini XII
General Dynamics,USA,LC-14,1966-11-11 19:08:00+00:00,1966.0,11.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | GATV 5001
General Dynamics,USA,LC-13,1966-11-06 23:21:00+00:00,1966.0,11.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | Lunar Orbiter 2
Martin Marietta,USA,SLC-40,1966-11-03 13:50:00+00:00,1966.0,11.0,Retired,62.0,Success,1,"Titan IIIC | Gemini B, OV4-3, &  OV4-1R/T"
General Dynamics,USA,SLC-4E,1966-11-02 20:23:00+00:00,1966.0,11.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4034
RVSN USSR,USSR,Site 162,1966-11-02 00:45:00+00:00,1966.0,11.0,Retired,62.0,Partial Failure,0,Tsyklon | OGTch 2
General Dynamics,USA,SLC-36B,1966-10-26 11:12:00+00:00,1966.0,10.0,Retired,62.0,Success,1,Atlas-LV3C Centaur-D | Surveyor SD-4
RVSN USSR,USSR,Site 31/6,1966-10-22 08:38:00+00:00,1966.0,10.0,Retired,62.0,Success,1,Molniya-M /Block L | Luna 12
RVSN USSR,USSR,Site 31/6,1966-10-20 08:46:00+00:00,1966.0,10.0,Retired,62.0,Success,1,Voskhod | Cosmos 130
RVSN USSR,USSR,Site 1/5,1966-10-20 07:50:00+00:00,1966.0,10.0,Retired,62.0,Success,1,Molniya | Molniya-1 n†­7
RVSN USSR,USSR,Site 41/1,1966-10-14 12:13:00+00:00,1966.0,10.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 129
General Dynamics,USA,SLC-4E,1966-10-12 19:15:00+00:00,1966.0,10.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4033
General Dynamics,USA,SLC-3E,1966-10-05 22:00:00+00:00,1966.0,10.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | Midas 12
US Air Force,USA,SLC-4W,1966-09-28 19:12:00+00:00,1966.0,9.0,Retired,59.0,Success,1,Titan IIIB | OPS 4096
General Dynamics,USA,SLC-36A,1966-09-20 12:32:00+00:00,1966.0,9.0,Retired,62.0,Success,1,Atlas-LV3C Centaur-D | Surveyor 2
RVSN USSR,USSR,Site 162,1966-09-17 22:35:00+00:00,1966.0,9.0,Retired,62.0,Partial Failure,0,Tsyklon | OGTch 1
General Dynamics,USA,SLC-4E,1966-09-16 17:59:00+00:00,1966.0,9.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4032
RVSN USSR,USSR,Site 31/6,1966-09-16 09:30:00+00:00,1966.0,9.0,Retired,62.0,Failure,0,Vostok-2 | Zenit-2 n†­40
NASA,USA,LC-19,1966-09-12 14:42:00+00:00,1966.0,9.0,Retired,62.0,Success,1,Titan II GLV | Gemini XI
General Dynamics,USA,LC-14,1966-09-12 13:05:00+00:00,1966.0,9.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | GATV 5006
RVSN USSR,USSR,Site 31/6,1966-08-27 09:50:00+00:00,1966.0,8.0,Retired,62.0,Success,1,Voskhod | Cosmos 128
Martin Marietta,USA,SLC-41,1966-08-26 13:59:00+00:00,1966.0,8.0,Retired,62.0,Failure,0,"Titan IIIC | IDCSP-1 8-14, GGTS-2"
NASA,USA,LC-34,1966-08-25 17:15:00+00:00,1966.0,8.0,Retired,62.0,Success,1,Saturn IB | AS-202
RVSN USSR,USSR,Site 31/6,1966-08-24 08:09:00+00:00,1966.0,8.0,Retired,62.0,Success,1,Molniya-M /Block L | Luna 11
General Dynamics,USA,SLC-3E,1966-08-19 19:30:00+00:00,1966.0,8.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | Midas 11
General Dynamics,USA,SLC-4E,1966-08-16 18:30:00+00:00,1966.0,8.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4031
General Dynamics,USA,LC-13,1966-08-10 19:26:00+00:00,1966.0,8.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | Lunar Orbiter 1
RVSN USSR,USSR,Site 31/6,1966-08-08 11:29:00+00:00,1966.0,8.0,Retired,62.0,Success,1,Voskhod | Cosmos 127
US Air Force,USA,SLC-4W,1966-07-29 18:43:00+00:00,1966.0,7.0,Retired,59.0,Success,1,Titan IIIB | KH-8
RVSN USSR,USSR,Site 31/6,1966-07-28 10:50:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Voskhod | Cosmos 126
RVSN USSR,USSR,Site 31/6,1966-07-20 08:58:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Vostok-2A | Cosmos 125
NASA,USA,LC-19,1966-07-18 22:20:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Titan II GLV | Gemini X
General Dynamics,USA,LC-14,1966-07-18 20:39:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | GATV 5005
RVSN USSR,USSR,Site 31/6,1966-07-14 10:25:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Voskhod | Cosmos 124
General Dynamics,USA,LC-576B3,1966-07-14 02:10:00+00:00,1966.0,7.0,Retired,62.0,Partial Failure,0,Atlas-D OV1 | OV1-7/OV1-8
General Dynamics,USA,SLC-4E,1966-07-12 17:57:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4030
RVSN USSR,USSR,Site 86/1,1966-07-08 05:31:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Cosmos-2I (63S1) | Cosmos 123
RVSN USSR,USSR,Site 81/24,1966-07-06 12:57:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Proton | Proton-3
NASA,USA,SLC-37B,1966-07-05 14:53:00+00:00,1966.0,7.0,Retired,62.0,Success,1,Saturn IB | AS-203
RVSN USSR,USSR,Site 31/6,1966-06-25 10:18:00+00:00,1966.0,6.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 122
RVSN USSR,USSR,Site 41/1,1966-06-17 11:00:00+00:00,1966.0,6.0,Retired,62.0,Success,1,Voskhod | Cosmos 121
Martin Marietta,USA,SLC-41,1966-06-16 14:00:00+00:00,1966.0,6.0,Retired,62.0,Success,1,Titan IIIC | OPS 9311-9317 & GGTS-1
General Dynamics,USA,SLC-3E,1966-06-09 20:15:00+00:00,1966.0,6.0,Retired,62.0,Partial Failure,0,Atlas-SLV3 Agena-D | Midas 10
RVSN USSR,USSR,Site 31/6,1966-06-08 11:00:00+00:00,1966.0,6.0,Retired,62.0,Success,1,Voskhod | Cosmos 120
General Dynamics,USA,LC-12,1966-06-07 02:48:00+00:00,1966.0,6.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-B | OGO-3
General Dynamics,USA,SLC-4E,1966-06-03 19:25:00+00:00,1966.0,6.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4029
NASA,USA,LC-19,1966-06-03 13:39:00+00:00,1966.0,6.0,Retired,62.0,Partial Failure,0,Titan II GLV | Gemini IX-A
General Dynamics,USA,LC-14,1966-06-01 15:00:00+00:00,1966.0,6.0,Retired,62.0,Success,1,Atlas SLV-3 | ATDA
General Dynamics,USA,SLC-36A,1966-05-30 14:41:00+00:00,1966.0,5.0,Retired,62.0,Success,1,Atlas-LV3C Centaur-D | Surveyor 1
RVSN USSR,USSR,Site 86/1,1966-05-24 05:30:00+00:00,1966.0,5.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 119
General Dynamics,USA,LC-14,1966-05-17 15:15:00+00:00,1966.0,5.0,Retired,62.0,Failure,0,Atlas-SLV3 Agena-D | GATV 5004
RVSN USSR,USSR,Site 41/1,1966-05-17 11:00:00+00:00,1966.0,5.0,Retired,62.0,Failure,0,Voskhod | Zenit-4 n†­18
NASA,USA,LC-19,1966-05-16 16:41:00+00:00,1966.0,5.0,Retired,62.0,Partial Failure,0,Titan II GLV | Gemini VIII
General Dynamics,USA,SLC-4E,1966-05-14 18:30:00+00:00,1966.0,5.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4028
RVSN USSR,USSR,Site 31/6,1966-05-11 14:10:00+00:00,1966.0,5.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 118
RVSN USSR,USSR,Site 31/6,1966-05-06 10:58:00+00:00,1966.0,5.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 117
RVSN USSR,USSR,Site 86/1,1966-04-26 10:04:00+00:00,1966.0,4.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 116
RVSN USSR,USSR,Site 31/6,1966-04-25 07:10:00+00:00,1966.0,4.0,Retired,62.0,Success,1,Molniya | Molniya-1 n†­6
RVSN USSR,USSR,Site 31/6,1966-04-20 10:40:00+00:00,1966.0,4.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 115
General Dynamics,USA,SLC-4E,1966-04-19 19:12:00+00:00,1966.0,4.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4027
General Dynamics,USA,LC-12,1966-04-08 19:35:00+00:00,1966.0,4.0,Retired,62.0,Success,1,Atlas-SLV3B Agena-D | OAO-1
General Dynamics,USA,SLC-36B,1966-04-08 01:00:00+00:00,1966.0,4.0,Retired,62.0,Partial Failure,0,Atlas-LV3C Centaur-D | Surveyor Model-3
RVSN USSR,USSR,Site 41/1,1966-04-06 11:40:00+00:00,1966.0,4.0,Retired,62.0,Success,1,Voskhod | Cosmos 114
RVSN USSR,USSR,Site 31/6,1966-03-31 10:48:00+00:00,1966.0,3.0,Retired,62.0,Success,1,Molniya-M /Block L | Luna 10
General Dynamics,USA,LC-576B3,1966-03-30 09:20:00+00:00,1966.0,3.0,Retired,62.0,Success,1,Atlas-D OV1 | OV1-4/OV1-5
RVSN USSR,USSR,Site 31/6,1966-03-27 07:20:00+00:00,1966.0,3.0,Retired,62.0,Failure,0,Molniya | Molniya-1 n†­5
RVSN USSR,USSR,Site 81/24,1966-03-24 14:39:00+00:00,1966.0,3.0,Retired,62.0,Failure,0,Proton | Proton-3a
RVSN USSR,USSR,Site 31/6,1966-03-21 09:40:00+00:00,1966.0,3.0,Retired,62.0,Success,1,Voskhod | Cosmos 113
General Dynamics,USA,SLC-4E,1966-03-18 20:30:00+00:00,1966.0,3.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4026
RVSN USSR,USSR,Site 41/1,1966-03-17 10:28:00+00:00,1966.0,3.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 112
General Dynamics,USA,LC-14,1966-03-16 15:00:00+00:00,1966.0,3.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | GATV 5003
RVSN USSR,USSR,Site 31/6,1966-03-01 11:03:00+00:00,1966.0,3.0,Retired,62.0,Partial Failure,0,Molniya-M /Block L | Cosmos 111
NASA,USA,LC-34,1966-02-26 16:12:00+00:00,1966.0,2.0,Retired,62.0,Success,1,Saturn IB | AS-201
RVSN USSR,USSR,Site 31/6,1966-02-22 20:09:00+00:00,1966.0,2.0,Retired,62.0,Success,1,Voskhod | Cosmos 110
RVSN USSR,USSR,Site 31/6,1966-02-19 08:49:00+00:00,1966.0,2.0,Retired,62.0,Success,1,Voskhod | Cosmos 109
Arm??e de l'Air,France,Brigitte,1966-02-17 07:33:00+00:00,1966.0,2.0,Retired,62.0,Success,1,Diamant A | Diapason
General Dynamics,USA,SLC-4E,1966-02-15 13:04:00+00:00,1966.0,2.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4025
RVSN USSR,USSR,Site 86/1,1966-02-11 18:00:00+00:00,1966.0,2.0,Retired,62.0,Success,1,Cosmos-2I (63S1) | Cosmos 108
RVSN USSR,USSR,Site 31/6,1966-02-10 08:40:00+00:00,1966.0,2.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 107
RVSN USSR,USSR,Site 31/6,1966-01-31 11:45:00+00:00,1966.0,1.0,Retired,62.0,Success,1,Molniya-M /Block L | Luna 9
RVSN USSR,USSR,Site 86/1,1966-01-25 12:28:00+00:00,1966.0,1.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 106
RVSN USSR,USSR,Site 31/6,1966-01-22 08:30:00+00:00,1966.0,1.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 105
General Dynamics,USA,SLC-4E,1966-01-19 20:10:00+00:00,1966.0,1.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4024
RVSN USSR,USSR,Site 31/6,1966-01-07 08:20:00+00:00,1966.0,1.0,Retired,62.0,Partial Failure,0,Vostok-2 | Cosmos 104
RVSN USSR,USSR,Site 41/15,1965-12-28 12:30:00+00:00,1965.0,12.0,Retired,62.0,Success,1,Cosmos-1 (65S3) | Cosmos 103
RVSN USSR,USSR,Site 31/6,1965-12-27 22:24:00+00:00,1965.0,12.0,Retired,62.0,Success,1,Vostok-2A | Cosmos 102
Martin Marietta,USA,SLC-41,1965-12-21 14:00:00+00:00,1965.0,12.0,Retired,62.0,Partial Failure,0,"Titan IIIC | LES 3 & 4, OV2-3, OSCAR-4"
RVSN USSR,USSR,Site 86/1,1965-12-21 06:14:00+00:00,1965.0,12.0,Retired,62.0,Success,1,Cosmos-2I (63S1) | Cosmos 101
RVSN USSR,USSR,Site 31/6,1965-12-17 02:20:00+00:00,1965.0,12.0,Retired,62.0,Success,1,Vostok-2M | Cosmos 100
NASA,USA,LC-19,1965-12-15 13:37:00+00:00,1965.0,12.0,Retired,62.0,Success,1,Titan II GLV | Gemini VI-A
RVSN USSR,USSR,Site 31/6,1965-12-10 08:10:00+00:00,1965.0,12.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 99
NASA,USA,LC-19,1965-12-04 19:30:00+00:00,1965.0,12.0,Retired,62.0,Success,1,Titan II GLV | Gemini VII
RVSN USSR,USSR,Site 31/6,1965-12-03 10:46:00+00:00,1965.0,12.0,Retired,62.0,Success,1,Molniya | Luna 8
RVSN USSR,USSR,Site 31/6,1965-11-27 08:20:00+00:00,1965.0,11.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 98
Arm??e de l'Air,France,Brigitte,1965-11-26 14:47:00+00:00,1965.0,11.0,Retired,62.0,Success,1,Diamant A | Ast??rix
RVSN USSR,USSR,Site 86/1,1965-11-26 12:14:00+00:00,1965.0,11.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 97
RVSN USSR,USSR,Site 31/6,1965-11-23 03:21:00+00:00,1965.0,11.0,Retired,62.0,Partial Failure,0,Molniya | Cosmos 96
RVSN USSR,USSR,Site 31/6,1965-11-16 04:19:00+00:00,1965.0,11.0,Retired,62.0,Success,1,Molniya | Venera 3
RVSN USSR,USSR,Site 31/6,1965-11-12 05:02:00+00:00,1965.0,11.0,Retired,62.0,Success,1,Molniya | Venera 2
General Dynamics,USA,SLC-4E,1965-11-08 19:26:00+00:00,1965.0,11.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4023
RVSN USSR,USSR,Site 86/1,1965-11-04 05:31:00+00:00,1965.0,11.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 95
RVSN USSR,USSR,Site 81/24,1965-11-02 12:29:00+00:00,1965.0,11.0,Retired,62.0,Success,1,Proton | Proton-2
RVSN USSR,USSR,Site 31/6,1965-10-28 08:15:00+00:00,1965.0,10.0,Retired,62.0,Success,1,Voskhod | Cosmos 94
General Dynamics,USA,LC-14,1965-10-25 15:00:00+00:00,1965.0,10.0,Retired,62.0,Failure,0,Atlas-SLV3 Agena-D | GATV 5002
RVSN USSR,USSR,Site 86/1,1965-10-19 05:44:00+00:00,1965.0,10.0,Retired,62.0,Success,1,Cosmos-2I (63SM) | Cosmos 93
RVSN USSR,USSR,Site 31/6,1965-10-16 08:14:00+00:00,1965.0,10.0,Retired,62.0,Success,1,Voskhod | Cosmos 92
Martin Marietta,USA,SLC-40,1965-10-15 17:23:00+00:00,1965.0,10.0,Retired,62.0,Failure,0,Titan IIIC | LCS-2 & OV2-1
RVSN USSR,USSR,Site 1/5,1965-10-14 06:00:00+00:00,1965.0,10.0,Retired,62.0,Success,1,Molniya | Molniya-1 n†­4
General Dynamics,USA,LC-576B3,1965-10-05 09:07:00+00:00,1965.0,10.0,Retired,62.0,Success,1,Atlas-D OV1 | OV1-2
RVSN USSR,USSR,Site 1/5,1965-10-04 07:55:00+00:00,1965.0,10.0,Retired,62.0,Success,1,Molniya-M /Block L | Luna 7
General Dynamics,USA,SLC-4E,1965-09-30 19:20:00+00:00,1965.0,9.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4022
RVSN USSR,USSR,Site 31/6,1965-09-23 09:00:00+00:00,1965.0,9.0,Retired,62.0,Success,1,Voskhod | Cosmos 91
RVSN USSR,USSR,Site 41/15,1965-09-18 07:59:00+00:00,1965.0,9.0,Retired,62.0,Success,1,Cosmos-1 (65S3) | Cosmos 86 to 90
RVSN USSR,USSR,Site 31/6,1965-09-09 09:30:00+00:00,1965.0,9.0,Retired,62.0,Success,1,Voskhod | Cosmos 85
RVSN USSR,USSR,Site 41/15,1965-09-03 03:31:00+00:00,1965.0,9.0,Retired,62.0,Success,1,Cosmos-1 (65S3) | Cosmos 80 to 84
RVSN USSR,USSR,Site 1/5,1965-08-25 10:10:00+00:00,1965.0,8.0,Retired,62.0,Success,1,Voskhod | Cosmos 79
NASA,USA,LC-19,1965-08-21 13:59:00+00:00,1965.0,8.0,Retired,62.0,Success,1,Titan II GLV | Gemini V
RVSN USSR,USSR,Site 31/6,1965-08-14 10:56:00+00:00,1965.0,8.0,Retired,62.0,Success,1,Vostok-2 | Cosmos 78
General Dynamics,USA,SLC-36B,1965-08-11 14:31:00+00:00,1965.0,8.0,Retired,62.0,Success,1,Atlas-LV3C Centaur-D | Surveyor SD-2
General Dynamics,USA,SLC-4E,1965-08-03 19:12:00+00:00,1965.0,8.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4021
RVSN USSR,USSR,Site 31/6,1965-08-03 11:00:00+00:00,1965.0,8.0,Retired,62.0,Success,1,Voskhod | Cosmos 77
NASA,USA,SLC-37B,1965-07-30 13:00:00+00:00,1965.0,7.0,Retired,62.0,Success,1,Saturn I | A-105
RVSN USSR,USSR,Site 86/1,1965-07-23 04:33:00+00:00,1965.0,7.0,Retired,62.0,Success,1,Cosmos-2I (63S1) | Cosmos 76
General Dynamics,USA,LC-13,1965-07-20 08:27:00+00:00,1965.0,7.0,Retired,62.0,Success,1,Atlas-LV3 Agena-D | Vela 3A/3B
RVSN USSR,USSR,Site 1/5,1965-07-18 14:38:00+00:00,1965.0,7.0,Retired,62.0,Success,1,Molniya | Zond 3
RVSN USSR,USSR,Site 81/24,1965-07-16 11:16:00+00:00,1965.0,7.0,Retired,62.0,Success,1,Proton | Proton-1
RVSN USSR,USSR,Site 41/15,1965-07-16 03:31:00+00:00,1965.0,7.0,Retired,62.0,Success,1,Cosmos-1 (65S3) | Cosmos 71 to 75
RVSN USSR,USSR,Site 31/6,1965-07-13 11:00:00+00:00,1965.0,7.0,Retired,62.0,Failure,0,Vostok-2 | Zenit-2 n†­28
General Dynamics,USA,SLC-4E,1965-07-12 19:00:00+00:00,1965.0,7.0,Retired,62.0,Failure,0,Atlas-SLV3 Agena-D | KH-7 Gambit 4020
RVSN USSR,USSR,Site 86/1,1965-07-02 06:30:00+00:00,1965.0,7.0,Retired,62.0,Success,1,Cosmos-2I (63S1) | Cosmos 70
General Dynamics,USA,SLC-4E,1965-06-25 19:30:00+00:00,1965.0,6.0,Retired,62.0,Success,1,Atlas-SLV3 Agena-D | KH-7 Gambit 4019
